date,open,high,low,close,volume,,
2014-05-16,882.39,882.39,882.39,882.39,0,mandg.co.uk,
2014-05-15,881.04,881.04,881.04,881.04,0,mandg.co.uk,
2014-05-14,880.84,880.84,880.84,880.84,0,mandg.co.uk,
2014-05-13,875.77,875.77,875.77,875.77,0,mandg.co.uk,
2014-05-12,874.46,874.46,874.46,874.46,0,mandg.co.uk,
2014-05-09,876.64,876.64,876.64,876.64,0,mandg.co.uk,
2014-05-08,875.83,875.83,875.83,875.83,0,mandg.co.uk,
2014-05-07,877.91,877.91,877.91,877.91,0,mandg.co.uk,
2014-05-06,877.17,877.17,877.17,877.17,0,mandg.co.uk,
2014-05-02,880.36,880.36,880.36,880.36,0,mandg.co.uk,
2014-05-01,878.25,878.25,878.25,878.25,0,mandg.co.uk,
2014-04-30,880.41,880.41,880.41,880.41,0,mandg.co.uk,
2014-04-29,881.19,881.19,881.19,881.19,0,mandg.co.uk,
2014-04-28,882.21,882.21,882.21,882.21,0,mandg.co.uk,
2014-04-25,881.1,881.1,881.1,881.1,0,mandg.co.uk,
2014-04-24,880.41,880.41,880.41,880.41,0,mandg.co.uk,
2014-04-23,881.42,881.42,881.42,881.42,0,mandg.co.uk,
2014-04-22,877.79,877.79,877.79,877.79,0,mandg.co.uk,
2014-04-17,880.77,880.77,880.77,880.77,0,mandg.co.uk,
2014-04-16,879.6,879.6,879.6,879.6,0,mandg.co.uk,
2014-04-15,880.02,880.02,880.02,880.02,0,mandg.co.uk,
2014-04-14,880.79,880.79,880.79,880.79,0,mandg.co.uk,
2014-04-11,879.77,879.77,879.77,879.77,0,mandg.co.uk,
2014-04-10,875.36,875.36,875.36,875.36,0,mandg.co.uk,
2014-04-09,874.67,874.67,874.67,874.67,0,mandg.co.uk,
2014-04-08,875.98,875.98,875.98,875.98,0,mandg.co.uk,
2014-04-07,882.79,882.79,882.79,882.79,0,mandg.co.uk,
2014-04-04,881.21,881.21,881.21,881.21,0,mandg.co.uk,
2014-04-03,883,883,883,883,0,mandg.co.uk,
2014-04-02,882.09,882.09,882.09,882.09,0,mandg.co.uk,
2014-04-01,882.74,882.74,882.74,882.74,0,mandg.co.uk,
2014-03-31,883.21,883.21,883.21,883.21,0,mandg.co.uk,
2014-03-28,886.01,886.01,886.01,886.01,0,mandg.co.uk,
2014-03-27,888.23,888.23,888.23,888.23,0,mandg.co.uk,
2014-03-26,893.51,893.51,893.51,893.51,0,mandg.co.uk,
2014-03-25,898.51,898.51,898.51,898.51,0,mandg.co.uk,
2014-03-24,894.94,894.94,894.94,894.94,0,mandg.co.uk,
2014-03-21,895.49,895.49,895.49,895.49,0,mandg.co.uk,
2014-03-20,895.64,895.64,895.64,895.64,0,mandg.co.uk,
2014-03-19,895.84,895.84,895.84,895.84,0,mandg.co.uk,
2014-03-18,896.65,896.65,896.65,896.65,0,mandg.co.uk,
2014-03-17,897.1,897.1,897.1,897.1,0,mandg.co.uk,
2014-03-14,901.63,901.63,901.63,901.63,0,mandg.co.uk,
2014-03-13,892.97,892.97,892.97,892.97,0,mandg.co.uk,
2014-03-12,898.43,898.43,898.43,898.43,0,mandg.co.uk,
2014-03-11,892.69,892.69,892.69,892.69,0,mandg.co.uk,
2014-03-10,890.44,890.44,890.44,890.44,0,mandg.co.uk,
2014-03-07,883.86,883.86,883.86,883.86,0,mandg.co.uk,
2014-03-06,882.36,882.36,882.36,882.36,0,mandg.co.uk,
2014-03-05,885.88,885.88,885.88,885.88,0,mandg.co.uk,
2014-03-04,889.47,889.47,889.47,889.47,0,mandg.co.uk,
2014-03-03,891.69,891.69,891.69,891.69,0,mandg.co.uk,
2014-02-28,889.07,889.07,889.07,889.07,0,mandg.co.uk,
2014-02-27,890.53,890.53,890.53,890.53,0,mandg.co.uk,
2014-02-26,884.68,884.68,884.68,884.68,0,mandg.co.uk,
2014-02-25,883.27,883.27,883.27,883.27,0,mandg.co.uk,
2014-02-24,886.87,886.87,886.87,886.87,0,mandg.co.uk,
2014-02-21,885.42,885.42,885.42,885.42,0,mandg.co.uk,
2014-02-20,887.15,887.15,887.15,887.15,0,mandg.co.uk,
2014-02-19,888.86,888.86,888.86,888.86,0,mandg.co.uk,
2014-02-18,883.26,883.26,883.26,883.26,0,mandg.co.uk,
2014-02-17,879.71,879.71,879.71,879.71,0,mandg.co.uk,
2014-02-14,881.01,881.01,881.01,881.01,0,mandg.co.uk,
2014-02-13,885.88,885.88,885.88,885.88,0,mandg.co.uk,
2014-02-12,887.41,887.41,887.41,887.41,0,mandg.co.uk,
2014-02-11,896.05,896.05,896.05,896.05,0,mandg.co.uk,
2014-02-10,900.03,900.03,900.03,900.03,0,mandg.co.uk,
2014-02-07,899.99,899.99,899.99,899.99,0,mandg.co.uk,
2014-02-06,901.52,901.52,901.52,901.52,0,mandg.co.uk,
2014-02-05,907.09,907.09,907.09,907.09,0,mandg.co.uk,
2014-02-04,905.89,905.89,905.89,905.89,0,mandg.co.uk,
2014-02-03,904.56,904.56,904.56,904.56,0,mandg.co.uk,
2014-01-31,900.58,900.58,900.58,900.58,0,mandg.co.uk,
2014-01-30,895.44,895.44,895.44,895.44,0,mandg.co.uk,
2014-01-29,890.16,890.16,890.16,890.16,0,mandg.co.uk,
2014-01-28,888.11,888.11,888.11,888.11,0,mandg.co.uk,
2014-01-27,890.54,890.54,890.54,890.54,0,mandg.co.uk,
2014-01-24,891.01,891.01,891.01,891.01,0,mandg.co.uk,
2014-01-23,883.05,883.05,883.05,883.05,0,mandg.co.uk,
2014-01-22,881.28,881.28,881.28,881.28,0,mandg.co.uk,
2014-01-21,887.72,887.72,887.72,887.72,0,mandg.co.uk,
2014-01-20,887.47,887.47,887.47,887.47,0,mandg.co.uk,
2014-01-17,886.43,886.43,886.43,886.43,0,mandg.co.uk,
2014-01-16,891.03,891.03,891.03,891.03,0,mandg.co.uk,
2014-01-15,884.25,884.25,884.25,884.25,0,mandg.co.uk,
2014-01-14,885.95,885.95,885.95,885.95,0,mandg.co.uk,
2014-01-13,883.35,883.35,883.35,883.35,0,mandg.co.uk,
2014-01-10,883.64,883.64,883.64,883.64,0,mandg.co.uk,
2014-01-09,881.75,881.75,881.75,881.75,0,mandg.co.uk,
2014-01-08,883.42,883.42,883.42,883.42,0,mandg.co.uk,
2014-01-07,885.04,885.04,885.04,885.04,0,mandg.co.uk,
2014-01-06,885.49,885.49,885.49,885.49,0,mandg.co.uk,
2014-01-03,879.97,879.97,879.97,879.97,0,mandg.co.uk,
2014-01-02,879.17,879.17,879.17,879.17,0,mandg.co.uk,
2013-12-31,879.13,879.13,879.13,879.13,0,mandg.co.uk,
2013-12-30,881.14,881.14,881.14,881.14,0,mandg.co.uk,
2013-12-27,881.23,881.23,881.23,881.23,0,mandg.co.uk,
2013-12-24,887.64,887.64,887.64,887.64,0,mandg.co.uk,
2013-12-23,891.08,891.08,891.08,891.08,0,mandg.co.uk,
2013-12-20,891.57,891.57,891.57,891.57,0,mandg.co.uk,
2013-12-19,890.01,890.01,890.01,890.01,0,mandg.co.uk,
2013-12-18,893.4,893.4,893.4,893.4,0,mandg.co.uk,
2013-12-17,898.56,898.56,898.56,898.56,0,mandg.co.uk,
2013-12-16,895.25,895.25,895.25,895.25,0,mandg.co.uk,
2013-12-13,896,896,896,896,0,mandg.co.uk,
2013-12-12,890.1,890.1,890.1,890.1,0,mandg.co.uk,
2013-12-11,891.5,891.5,891.5,891.5,0,mandg.co.uk,
2013-12-10,882.57,882.57,882.57,882.57,0,mandg.co.uk,
2013-12-09,885.9,885.9,885.9,885.9,0,mandg.co.uk,
2013-12-06,888.21,888.21,888.21,888.21,0,mandg.co.uk,
2013-12-05,889.91,889.91,889.91,889.91,0,mandg.co.uk,
2013-12-04,889.95,889.95,889.95,889.95,0,mandg.co.uk,
2013-12-03,885.07,885.07,885.07,885.07,0,mandg.co.uk,
2013-12-02,888.93,888.93,888.93,888.93,0,mandg.co.uk,
2013-11-29,896.71,896.71,896.71,896.71,0,mandg.co.uk,
2013-11-28,894.58,894.58,894.58,894.58,0,mandg.co.uk,
2013-11-27,895.56,895.56,895.56,895.56,0,mandg.co.uk,
2013-11-26,901.08,901.08,901.08,901.08,0,mandg.co.uk,
2013-11-25,897.59,897.59,897.59,897.59,0,mandg.co.uk,
2013-11-22,896.73,896.73,896.73,896.73,0,mandg.co.uk,
2013-11-21,898.09,898.09,898.09,898.09,0,mandg.co.uk,
2013-11-20,899.92,899.92,899.92,899.92,0,mandg.co.uk,
2013-11-19,903.66,903.66,903.66,903.66,0,mandg.co.uk,
2013-11-18,900.76,900.76,900.76,900.76,0,mandg.co.uk,
2013-11-15,902.12,902.12,902.12,902.12,0,mandg.co.uk,
2013-11-14,904.99,904.99,904.99,904.99,0,mandg.co.uk,
2013-11-13,905.78,905.78,905.78,905.78,0,mandg.co.uk,
2013-11-12,909.68,909.68,909.68,909.68,0,mandg.co.uk,
2013-11-11,904.85,904.85,904.85,904.85,0,mandg.co.uk,
2013-11-08,903.07,903.07,903.07,903.07,0,mandg.co.uk,
2013-11-07,903.89,903.89,903.89,903.89,0,mandg.co.uk,
2013-11-06,902.4,902.4,902.4,902.4,0,mandg.co.uk,
2013-11-05,907.32,907.32,907.32,907.32,0,mandg.co.uk,
2013-11-04,913.36,913.36,913.36,913.36,0,mandg.co.uk,
2013-11-01,915.35,915.35,915.35,915.35,0,mandg.co.uk,
2013-10-31,914.39,914.39,914.39,914.39,0,mandg.co.uk,
2013-10-30,914.86,914.86,914.86,914.86,0,mandg.co.uk,
2013-10-29,914.37,914.37,914.37,914.37,0,mandg.co.uk,
2013-10-28,906.98,906.98,906.98,906.98,0,mandg.co.uk,
2013-10-25,906.1,906.1,906.1,906.1,0,mandg.co.uk,
2013-10-24,905.76,905.76,905.76,905.76,0,mandg.co.uk,
2013-10-23,906.4,906.4,906.4,906.4,0,mandg.co.uk,
2013-10-22,899.88,899.88,899.88,899.88,0,mandg.co.uk,
2013-10-21,898.85,898.85,898.85,898.85,0,mandg.co.uk,
2013-10-18,896.73,896.73,896.73,896.73,0,mandg.co.uk,
2013-10-17,901.46,901.46,901.46,901.46,0,mandg.co.uk,
2013-10-16,900.6,900.6,900.6,900.6,0,mandg.co.uk,
2013-10-15,906.26,906.26,906.26,906.26,0,mandg.co.uk,
2013-10-14,907.1,907.1,907.1,907.1,0,mandg.co.uk,
2013-10-11,907.27,907.27,907.27,907.27,0,mandg.co.uk,
2013-10-10,909.46,909.46,909.46,909.46,0,mandg.co.uk,
2013-10-09,912.59,912.59,912.59,912.59,0,mandg.co.uk,
2013-10-08,906.04,906.04,906.04,906.04,0,mandg.co.uk,
2013-10-07,907.8,907.8,907.8,907.8,0,mandg.co.uk,
2013-10-04,907.99,907.99,907.99,907.99,0,mandg.co.uk,
2013-10-03,897.69,897.69,897.69,897.69,0,mandg.co.uk,
2013-10-02,901.34,901.34,901.34,901.34,0,mandg.co.uk,
2013-10-01,898.07,898.07,898.07,898.07,0,mandg.co.uk,
2013-09-30,904.59,904.59,904.59,904.59,0,mandg.co.uk,
2013-09-27,904.74,904.74,904.74,904.74,0,mandg.co.uk,
2013-09-26,905.34,905.34,905.34,905.34,0,mandg.co.uk,
2013-09-25,907.27,907.27,907.27,907.27,0,mandg.co.uk,
2013-09-24,907.87,907.87,907.87,907.87,0,mandg.co.uk,
2013-09-23,898.93,898.93,898.93,898.93,0,mandg.co.uk,
2013-09-20,899.98,899.98,899.98,899.98,0,mandg.co.uk,
2013-09-19,900.06,900.06,900.06,900.06,0,mandg.co.uk,
2013-09-18,897.61,897.61,897.61,897.61,0,mandg.co.uk,
2013-09-17,900.34,900.34,900.34,900.34,0,mandg.co.uk,
2013-09-16,899.39,899.39,899.39,899.39,0,mandg.co.uk,
2013-09-13,899.36,899.36,899.36,899.36,0,mandg.co.uk,
2013-09-12,900.56,900.56,900.56,900.56,0,mandg.co.uk,
2013-09-11,898.15,898.15,898.15,898.15,0,mandg.co.uk,
2013-09-10,901.77,901.77,901.77,901.77,0,mandg.co.uk,
2013-09-09,907.14,907.14,907.14,907.14,0,mandg.co.uk,
2013-09-06,908.56,908.56,908.56,908.56,0,mandg.co.uk,
2013-09-05,907.68,907.68,907.68,907.68,0,mandg.co.uk,
2013-09-04,915.39,915.39,915.39,915.39,0,mandg.co.uk,
2013-09-03,922.82,922.82,922.82,922.82,0,mandg.co.uk,
2013-09-02,925.75,925.75,925.75,925.75,0,mandg.co.uk,
2013-08-30,937.96,937.96,937.96,937.96,0,mandg.co.uk,
2013-08-29,937.72,937.72,937.72,937.72,0,mandg.co.uk,
2013-08-28,946.84,946.84,946.84,946.84,0,mandg.co.uk,
2013-08-27,939.51,939.51,939.51,939.51,0,mandg.co.uk,
2013-08-23,923.73,923.73,923.73,923.73,0,mandg.co.uk,
2013-08-22,927.65,927.65,927.65,927.65,0,mandg.co.uk,
2013-08-21,931.42,931.42,931.42,931.42,0,mandg.co.uk,
2013-08-20,933.41,933.41,933.41,933.41,0,mandg.co.uk,
2013-08-19,929.02,929.02,929.02,929.02,0,mandg.co.uk,
2013-08-16,933.68,933.68,933.68,933.68,0,mandg.co.uk,
2013-08-15,937.04,937.04,937.04,937.04,0,mandg.co.uk,
2013-08-14,945.79,945.79,945.79,945.79,0,mandg.co.uk,
2013-08-13,952.36,952.36,952.36,952.36,0,mandg.co.uk,
2013-08-12,959.43,959.43,959.43,959.43,0,mandg.co.uk,
2013-08-09,959.24,959.24,959.24,959.24,0,mandg.co.uk,
2013-08-08,960.57,960.57,960.57,960.57,0,mandg.co.uk,
2013-08-07,960.78,960.78,960.78,960.78,0,mandg.co.uk,
2013-08-06,963.17,963.17,963.17,963.17,0,mandg.co.uk,
2013-08-05,965.15,965.15,965.15,965.15,0,mandg.co.uk,
2013-08-02,967.94,967.94,967.94,967.94,0,mandg.co.uk,
2013-08-01,973.76,973.76,973.76,973.76,0,mandg.co.uk,
2013-07-31,976.04,976.04,976.04,976.04,0,mandg.co.uk,
2013-07-30,966.45,966.45,966.45,966.45,0,mandg.co.uk,
2013-07-29,962.65,962.65,962.65,962.65,0,mandg.co.uk,
2013-07-26,957.36,957.36,957.36,957.36,0,mandg.co.uk,
2013-07-25,962.55,962.55,962.55,962.55,0,mandg.co.uk,
2013-07-24,962.34,962.34,962.34,962.34,0,mandg.co.uk,
2013-07-23,965.1,965.1,965.1,965.1,0,mandg.co.uk,
2013-07-22,968.18,968.18,968.18,968.18,0,mandg.co.uk,
2013-07-19,969.96,969.96,969.96,969.96,0,mandg.co.uk,
2013-07-18,973.86,973.86,973.86,973.86,0,mandg.co.uk,
2013-07-17,970.35,970.35,970.35,970.35,0,mandg.co.uk,
2013-07-16,978.76,978.76,978.76,978.76,0,mandg.co.uk,
2013-07-15,978.28,978.28,978.28,978.28,0,mandg.co.uk,
2013-07-12,978.81,978.81,978.81,978.81,0,mandg.co.uk,
2013-07-11,977.93,977.93,977.93,977.93,0,mandg.co.uk,
2013-07-10,981.66,981.66,981.66,981.66,0,mandg.co.uk,
2013-07-09,978.97,978.97,978.97,978.97,0,mandg.co.uk,
2013-07-08,971.21,971.21,971.21,971.21,0,mandg.co.uk,
2013-07-05,974.96,974.96,974.96,974.96,0,mandg.co.uk,
2013-07-04,964.37,964.37,964.37,964.37,0,mandg.co.uk,
2013-07-03,964.69,964.69,964.69,964.69,0,mandg.co.uk,
2013-07-02,966.27,966.27,966.27,966.27,0,mandg.co.uk,
2013-07-01,962.54,962.54,962.54,962.54,0,mandg.co.uk,
2013-06-28,964.72,964.72,964.72,964.72,0,mandg.co.uk,
2013-06-27,960.23,960.23,960.23,960.23,0,mandg.co.uk,
2013-06-26,952.68,952.68,952.68,952.68,0,mandg.co.uk,
2013-06-25,949.47,949.47,949.47,949.47,0,mandg.co.uk,
2013-06-24,952.49,952.49,952.49,952.49,0,mandg.co.uk,
2013-06-21,961.75,961.75,961.75,961.75,0,mandg.co.uk,
2013-06-20,969.98,969.98,969.98,969.98,0,mandg.co.uk,
2013-06-19,980.59,980.59,980.59,980.59,0,mandg.co.uk,
2013-06-18,980.24,980.24,980.24,980.24,0,mandg.co.uk,
2013-06-17,979.21,979.21,979.21,979.21,0,mandg.co.uk,
2013-06-14,980.93,980.93,980.93,980.93,0,mandg.co.uk,
2013-06-13,976.28,976.28,976.28,976.28,0,mandg.co.uk,
2013-06-12,965.36,965.36,965.36,965.36,0,mandg.co.uk,
2013-06-11,974.35,974.35,974.35,974.35,0,mandg.co.uk,
2013-06-10,972.12,972.12,972.12,972.12,0,mandg.co.uk,
2013-06-07,984.22,984.22,984.22,984.22,0,mandg.co.uk,
2013-06-06,977.05,977.05,977.05,977.05,0,mandg.co.uk,
2013-06-05,977.29,977.29,977.29,977.29,0,mandg.co.uk,
2013-06-04,977.79,977.79,977.79,977.79,0,mandg.co.uk,
2013-06-03,978.82,978.82,978.82,978.82,0,mandg.co.uk,
2013-05-31,986.23,986.23,986.23,986.23,0,mandg.co.uk,
2013-05-30,984.9,984.9,984.9,984.9,0,mandg.co.uk,
2013-05-29,988.56,988.56,988.56,988.56,0,mandg.co.uk,
2013-05-28,989.97,989.97,989.97,989.97,0,mandg.co.uk,
2013-05-24,990.52,990.52,990.52,990.52,0,mandg.co.uk,
2013-05-23,993.7,993.7,993.7,993.7,0,mandg.co.uk,
2013-05-22,992.82,992.82,992.82,992.82,0,mandg.co.uk,
2013-05-21,987.59,987.59,987.59,987.59,0,mandg.co.uk,
2013-05-20,987.9,987.9,987.9,987.9,0,mandg.co.uk,
2013-05-17,989.19,989.19,989.19,989.19,0,mandg.co.uk,
2013-05-16,986.61,986.61,986.61,986.61,0,mandg.co.uk,
2013-05-15,986.83,986.83,986.83,986.83,0,mandg.co.uk,
2013-05-14,988.66,988.66,988.66,988.66,0,mandg.co.uk,
2013-05-13,983.35,983.35,983.35,983.35,0,mandg.co.uk,
2013-05-10,982.45,982.45,982.45,982.45,0,mandg.co.uk,
2013-05-09,984.89,984.89,984.89,984.89,0,mandg.co.uk,
2013-05-08,985.44,985.44,985.44,985.44,0,mandg.co.uk,
2013-05-07,982.55,982.55,982.55,982.55,0,mandg.co.uk,
2013-05-03,987.43,987.43,987.43,987.43,0,mandg.co.uk,
2013-05-02,988.69,988.69,988.69,988.69,0,mandg.co.uk,
2013-05-01,988.75,988.75,988.75,988.75,0,mandg.co.uk,
2013-04-30,993.41,993.41,993.41,993.41,0,mandg.co.uk,
2013-04-29,989.49,989.49,989.49,989.49,0,mandg.co.uk,
2013-04-26,989.74,989.74,989.74,989.74,0,mandg.co.uk,
2013-04-25,989.62,989.62,989.62,989.62,0,mandg.co.uk,
2013-04-24,996.71,996.71,996.71,996.71,0,mandg.co.uk,
2013-04-23,1006.41,1006.41,1006.41,1006.41,0,mandg.co.uk,
2013-04-22,1002.98,1002.98,1002.98,1002.98,0,mandg.co.uk,
2013-04-19,995.61,995.61,995.61,995.61,0,mandg.co.uk,
2013-04-18,1004.29,1004.29,1004.29,1004.29,0,mandg.co.uk,
2013-04-17,1004.5,1004.5,1004.5,1004.5,0,mandg.co.uk,
2013-04-16,1000.65,1000.65,1000.65,1000.65,0,mandg.co.uk,
2013-04-15,997.95,997.95,997.95,997.95,0,mandg.co.uk,
2013-04-12,992.45,992.45,992.45,992.45,0,mandg.co.uk,
2013-04-11,988.23,988.23,988.23,988.23,0,mandg.co.uk,
2013-04-10,996.64,996.64,996.64,996.64,0,mandg.co.uk,
2013-04-09,1000.43,1000.43,1000.43,1000.43,0,mandg.co.uk,
2013-04-08,1003.24,1003.24,1003.24,1003.24,0,mandg.co.uk,
2013-04-05,1012.13,1012.13,1012.13,1012.13,0,mandg.co.uk,
2013-04-04,1019.13,1019.13,1019.13,1019.13,0,mandg.co.uk,
2013-04-03,1021.14,1021.14,1021.14,1021.14,0,mandg.co.uk,
2013-04-02,1016,1016,1016,1016,0,mandg.co.uk,
2013-03-28,1017.74,1017.74,1017.74,1017.74,0,mandg.co.uk,
2013-03-27,1020.61,1020.61,1020.61,1020.61,0,mandg.co.uk,
2013-03-26,1013.57,1013.57,1013.57,1013.57,0,mandg.co.uk,
2013-03-25,1005.93,1005.93,1005.93,1005.93,0,mandg.co.uk,
2013-03-22,1007.92,1007.92,1007.92,1007.92,0,mandg.co.uk,
2013-03-21,1006.89,1006.89,1006.89,1006.89,0,mandg.co.uk,
2013-03-20,1013.42,1013.42,1013.42,1013.42,0,mandg.co.uk,
2013-03-19,1013.25,1013.25,1013.25,1013.25,0,mandg.co.uk,
2013-03-18,1013.35,1013.35,1013.35,1013.35,0,mandg.co.uk,
2013-03-15,1006.68,1006.68,1006.68,1006.68,0,mandg.co.uk,
2013-03-14,1018.52,1018.52,1018.52,1018.52,0,mandg.co.uk,
2013-03-13,1022.14,1022.14,1022.14,1022.14,0,mandg.co.uk,
2013-03-12,1026.14,1026.14,1026.14,1026.14,0,mandg.co.uk,
2013-03-11,1024.62,1024.62,1024.62,1024.62,0,mandg.co.uk,
2013-03-08,1014.73,1014.73,1014.73,1014.73,0,mandg.co.uk,
2013-03-07,1018.43,1018.43,1018.43,1018.43,0,mandg.co.uk,
2013-03-06,1014.69,1014.69,1014.69,1014.69,0,mandg.co.uk,
2013-03-05,1011.93,1011.93,1011.93,1011.93,0,mandg.co.uk,
2013-03-04,1017.55,1017.55,1017.55,1017.55,0,mandg.co.uk,
2013-03-01,1019.26,1019.26,1019.26,1019.26,0,mandg.co.uk,
2013-02-28,1008.67,1008.67,1008.67,1008.67,0,mandg.co.uk,
2013-02-27,1015.37,1015.37,1015.37,1015.37,0,mandg.co.uk,
2013-02-26,1010.99,1010.99,1010.99,1010.99,0,mandg.co.uk,
2013-02-25,1004.54,1004.54,1004.54,1004.54,0,mandg.co.uk,
2013-02-22,994.7,994.7,994.7,994.7,0,mandg.co.uk,
2013-02-21,995.3,995.3,995.3,995.3,0,mandg.co.uk,
2013-02-20,993.64,993.64,993.64,993.64,0,mandg.co.uk,
2013-02-19,984.69,984.69,984.69,984.69,0,mandg.co.uk,
2013-02-18,983.95,983.95,983.95,983.95,0,mandg.co.uk,
2013-02-15,985.1,985.1,985.1,985.1,0,mandg.co.uk,
2013-02-14,981.77,981.77,981.77,981.77,0,mandg.co.uk,
2013-02-13,976.83,976.83,976.83,976.83,0,mandg.co.uk,
2013-02-12,975.07,975.07,975.07,975.07,0,mandg.co.uk,
2013-02-11,968.6,968.6,968.6,968.6,0,mandg.co.uk,
2013-02-08,967.59,967.59,967.59,967.59,0,mandg.co.uk,
2013-02-07,967.53,967.53,967.53,967.53,0,mandg.co.uk,
2013-02-06,972.96,972.96,972.96,972.96,0,mandg.co.uk,
2013-02-05,968.76,968.76,968.76,968.76,0,mandg.co.uk,
2013-02-04,968.47,968.47,968.47,968.47,0,mandg.co.uk,
2013-02-01,965.88,965.88,965.88,965.88,0,mandg.co.uk,
2013-01-31,971.01,971.01,971.01,971.01,0,mandg.co.uk,
2013-01-30,967.32,967.32,967.32,967.32,0,mandg.co.uk,
2013-01-29,972.7,972.7,972.7,972.7,0,mandg.co.uk,
2013-01-28,974.51,974.51,974.51,974.51,0,mandg.co.uk,
2013-01-25,973.38,973.38,973.38,973.38,0,mandg.co.uk,
2013-01-24,975.61,975.61,975.61,975.61,0,mandg.co.uk,
2013-01-23,973.76,973.76,973.76,973.76,0,mandg.co.uk,
2013-01-22,969.47,969.47,969.47,969.47,0,mandg.co.uk,
2013-01-21,968.16,968.16,968.16,968.16,0,mandg.co.uk,
2013-01-18,964.99,964.99,964.99,964.99,0,mandg.co.uk,
2013-01-17,960.53,960.53,960.53,960.53,0,mandg.co.uk,
2013-01-16,964.9,964.9,964.9,964.9,0,mandg.co.uk,
2013-01-15,962.94,962.94,962.94,962.94,0,mandg.co.uk,
2013-01-14,958.83,958.83,958.83,958.83,0,mandg.co.uk,
2013-01-11,956.33,956.33,956.33,956.33,0,mandg.co.uk,
2013-01-10,962.3,962.3,962.3,962.3,0,mandg.co.uk,
2013-01-09,964.42,964.42,964.42,964.42,0,mandg.co.uk,
2013-01-08,960.02,960.02,960.02,960.02,0,mandg.co.uk,
2013-01-07,960.51,960.51,960.51,960.51,0,mandg.co.uk,
2013-01-04,963.62,963.62,963.62,963.62,0,mandg.co.uk,
2013-01-03,961.6,961.6,961.6,961.6,0,mandg.co.uk,
2013-01-02,956.06,956.06,956.06,956.06,0,mandg.co.uk,
2012-12-31,969.31,969.31,969.31,969.31,0,mandg.co.uk,
2012-12-28,971.76,971.76,971.76,971.76,0,mandg.co.uk,
2012-12-27,966.79,966.79,966.79,966.79,0,mandg.co.uk,
2012-12-24,968.24,968.24,968.24,968.24,0,mandg.co.uk,
2012-12-21,964.24,964.24,964.24,964.24,0,mandg.co.uk,
2012-12-20,962.77,962.77,962.77,962.77,0,mandg.co.uk,
2012-12-19,959.49,959.49,959.49,959.49,0,mandg.co.uk,
2012-12-18,966.21,966.21,966.21,966.21,0,mandg.co.uk,
2012-12-17,965.65,965.65,965.65,965.65,0,mandg.co.uk,
2012-12-14,970.25,970.25,970.25,970.25,0,mandg.co.uk,
2012-12-13,971.49,971.49,971.49,971.49,0,mandg.co.uk,
2012-12-12,970.98,970.98,970.98,970.98,0,mandg.co.uk,
2012-12-11,974.74,974.74,974.74,974.74,0,mandg.co.uk,
2012-12-10,976.56,976.56,976.56,976.56,0,mandg.co.uk,
2012-12-07,978.67,978.67,978.67,978.67,0,mandg.co.uk,
2012-12-06,974.75,974.75,974.75,974.75,0,mandg.co.uk,
2012-12-05,974.63,974.63,974.63,974.63,0,mandg.co.uk,
2012-12-04,973.41,973.41,973.41,973.41,0,mandg.co.uk,
2012-12-03,976.96,976.96,976.96,976.96,0,mandg.co.uk,
2012-11-30,975.5,975.5,975.5,975.5,0,mandg.co.uk,
2012-11-29,979.23,979.23,979.23,979.23,0,mandg.co.uk,
2012-11-28,979.69,979.69,979.69,979.69,0,mandg.co.uk,
2012-11-27,975.36,975.36,975.36,975.36,0,mandg.co.uk,
2012-11-26,974.62,974.62,974.62,974.62,0,mandg.co.uk,
2012-11-23,978.57,978.57,978.57,978.57,0,mandg.co.uk,
2012-11-22,975.29,975.29,975.29,975.29,0,mandg.co.uk,
2012-11-21,979.21,979.21,979.21,979.21,0,mandg.co.uk,
2012-11-20,982.03,982.03,982.03,982.03,0,mandg.co.uk,
2012-11-19,984.58,984.58,984.58,984.58,0,mandg.co.uk,
2012-11-16,987.12,987.12,987.12,987.12,0,mandg.co.uk,
2012-11-15,988.42,988.42,988.42,988.42,0,mandg.co.uk,
2012-11-14,989.58,989.58,989.58,989.58,0,mandg.co.uk,
2012-11-13,988.25,988.25,988.25,988.25,0,mandg.co.uk,
2012-11-12,990.9,990.9,990.9,990.9,0,mandg.co.uk,
2012-11-09,987.72,987.72,987.72,987.72,0,mandg.co.uk,
2012-11-08,984.59,984.59,984.59,984.59,0,mandg.co.uk,
2012-11-07,982.65,982.65,982.65,982.65,0,mandg.co.uk,
2012-11-06,981.94,981.94,981.94,981.94,0,mandg.co.uk,
2012-11-05,981.34,981.34,981.34,981.34,0,mandg.co.uk,
2012-11-02,974.89,974.89,974.89,974.89,0,mandg.co.uk,
2012-11-01,970.87,970.87,970.87,970.87,0,mandg.co.uk,
2012-10-31,974.02,974.02,974.02,974.02,0,mandg.co.uk,
2012-10-30,977.12,977.12,977.12,977.12,0,mandg.co.uk,
2012-10-29,973.15,973.15,973.15,973.15,0,mandg.co.uk,
2012-10-26,968.71,968.71,968.71,968.71,0,mandg.co.uk,
2012-10-25,965.56,965.56,965.56,965.56,0,mandg.co.uk,
2012-10-24,975.73,975.73,975.73,975.73,0,mandg.co.uk,
2012-10-23,977.7,977.7,977.7,977.7,0,mandg.co.uk,
2012-10-22,974.37,974.37,974.37,974.37,0,mandg.co.uk,
